"default_version","economy","Branch_Path","Variable","Scenario","Region","expected_key_Branch_Path","expected_key_Variable","expected_key_Scenario","expected_key_Region","input_source","source_type","source_name","source_scope","review_recommended","review_reason"
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 9","Survival Rate","Reference","Russia","Demand\Passenger road\Age 9","Survival Rate","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\LCVs","Vehicle Equivalent Weight","Reference","Russia","Demand\Freight road\LCVs","Vehicle Equivalent Weight","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Trucks\Heavy trucks","Vehicle Equivalent Weight","Reference","Russia","Demand\Freight road\Trucks\Heavy trucks","Vehicle Equivalent Weight","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Trucks\Medium trucks","Vehicle Equivalent Weight","Reference","Russia","Demand\Freight road\Trucks\Medium trucks","Vehicle Equivalent Weight","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Buses","Vehicle Equivalent Weight","Reference","Russia","Demand\Passenger road\Buses","Vehicle Equivalent Weight","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\LPVs\Passenger cars","Vehicle Equivalent Weight","Reference","Russia","Demand\Passenger road\LPVs\Passenger cars","Vehicle Equivalent Weight","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\LPVs\SUV and light trucks","Vehicle Equivalent Weight","Reference","Russia","Demand\Passenger road\LPVs\SUV and light trucks","Vehicle Equivalent Weight","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Motorcycles","Vehicle Equivalent Weight","Reference","Russia","Demand\Passenger road\Motorcycles","Vehicle Equivalent Weight","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 0","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 0","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 1","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 1","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 10","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 10","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 11","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 11","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 12","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 12","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 13","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 13","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 14","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 14","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 15","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 15","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 16","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 16","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 17","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 17","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 18","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 18","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 19","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 19","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 2","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 2","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 20","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 20","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 21","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 21","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 22","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 22","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 23","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 23","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 24","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 24","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 25","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 25","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 26","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 26","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 27","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 27","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 28","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 28","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 29","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 29","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 3","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 3","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 30","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 30","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 4","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 4","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 5","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 5","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 6","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 6","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 7","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 7","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 8","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 8","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Freight road\Age 9","Vintage Profile Share","Reference","Russia","Demand\Freight road\Age 9","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 0","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 0","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 1","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 1","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 10","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 10","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 11","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 11","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 12","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 12","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 13","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 13","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 14","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 14","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 15","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 15","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 16","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 16","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 17","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 17","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 18","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 18","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 19","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 19","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 2","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 2","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 20","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 20","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 21","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 21","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 22","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 22","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 23","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 23","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 24","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 24","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 25","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 25","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 26","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 26","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 27","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 27","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 28","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 28","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 29","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 29","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 3","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 3","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 30","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 30","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 4","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 4","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 5","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 5","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 6","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 6","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 7","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 7","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 8","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 8","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","16RUS","Demand\Passenger road\Age 9","Vintage Profile Share","Reference","Russia","Demand\Passenger road\Age 9","Vintage Profile Share","Reference","Russia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Singapore","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Singapore","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Singapore","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Singapore","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\Motorcycles\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\Motorcycles\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\Motorcycles\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\Motorcycles\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Passenger road\Motorcycles\PHEV","Final On-Road Fuel Economy","Reference","Singapore","Demand\Passenger road\Motorcycles\PHEV","Final On-Road Fuel Economy","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","17SGP","Demand\Freight road\LCVs","Mileage","Reference","Singapore","Demand\Freight road\LCVs","Mileage","Reference","Singapore","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
